,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
215,3946.0,3293.0,1040.0,93750.0,311700.0,23015.0,-666666666.0,-222222222.0,2504.0,700.0,84.0,8.0,11.0,1076.0,0.0,0.0,1028.0,12.0,1587.0,34773.0,0.0,0.0,13.0,13.0,19.0,53.0,0.0,0.0,6.0,75.0,152.0,266.0,161.0,57.0,111.0,114.0,207.0,25.0,8.0,6.0,22.0,51.0,44.0,11.0,40.0,8.0,0.0,8.0,1400000US49035113102,49,035,113102,0.0,0.0,0.0,0.0,0.0,0.0,66.0,14.0,16.0,0.0,0.0,10.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113102,268300.0,6485.0,1375.0,51.0,110.0,19.0,16.0,25.0,10.0,14.0,0.0,20.0,6.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,31397.0,49,035,113102
216,5973.0,5337.0,1620.0,99430.0,359400.0,17708.0,1134.0,158.0,3275.0,787.0,231.0,9.0,0.0,1738.0,94.0,128.0,1485.0,135.0,1592.0,43103.0,10.0,0.0,0.0,40.0,42.0,61.0,10.0,41.0,39.0,56.0,175.0,354.0,266.0,208.0,249.0,69.0,211.0,25.0,10.0,24.0,0.0,42.0,11.0,23.0,76.0,141.0,42.0,16.0,1400000US49035113105,49,035,113105,13.0,50.0,0.0,0.0,0.0,20.0,58.0,11.0,0.0,14.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113105,282300.0,59178.0,1145.0,110.0,112.0,28.0,18.0,29.0,0.0,17.0,6.0,0.0,14.0,84.0,0.0,0.0,0.0,0.0,73.0,11.0,0.0,0.0,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29589.0,49,035,113105
217,31161.0,25885.0,8101.0,95891.0,338800.0,19348.0,1423.0,110.0,15460.0,4237.0,1299.0,114.0,71.0,8639.0,0.0,247.0,6743.0,1358.0,1626.0,36541.0,161.0,0.0,79.0,183.0,115.0,90.0,302.0,366.0,229.0,345.0,1050.0,1503.0,1174.0,1223.0,958.0,323.0,1861.0,418.0,68.0,91.0,497.0,258.0,90.0,0.0,439.0,506.0,194.0,24.0,1400000US49035113107,49,035,113107,136.0,0.0,25.0,52.0,0.0,75.0,451.0,176.0,0.0,0.0,58.0,63.0,62.0,0.0,92.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113107,266600.0,7097.0,1154.0,164.0,1383.0,104.0,103.0,234.0,252.0,281.0,214.0,102.0,93.0,608.0,81.0,62.0,67.0,132.0,186.0,70.0,0.0,10.0,151.0,10.0,8.0,12.0,33.0,46.0,29.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,39007.0,49,035,113107
218,4301.0,3513.0,1100.0,103000.0,297500.0,16993.0,1427.0,309.0,2502.0,514.0,96.0,10.0,9.0,1197.0,0.0,0.0,985.0,115.0,1585.0,36967.0,7.0,0.0,10.0,0.0,0.0,11.0,8.0,21.0,81.0,34.0,196.0,159.0,264.0,142.0,118.0,49.0,214.0,39.0,10.0,6.0,30.0,49.0,24.0,11.0,45.0,0.0,0.0,0.0,1400000US49035113108,49,035,113108,0.0,0.0,0.0,0.0,0.0,0.0,44.0,9.0,0.0,12.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113108,232000.0,15577.0,1216.0,110.0,127.0,31.0,8.0,12.0,11.0,15.0,31.0,0.0,19.0,30.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28475.0,49,035,113108
219,8504.0,3058.0,2759.0,46123.0,167400.0,14337.0,1081.0,83.0,5021.0,416.0,186.0,0.0,12.0,2841.0,247.0,55.0,1185.0,1574.0,1069.0,23971.0,203.0,90.0,247.0,137.0,193.0,189.0,149.0,145.0,173.0,271.0,341.0,283.0,123.0,68.0,74.0,73.0,1043.0,159.0,59.0,354.0,230.0,106.0,89.0,0.0,46.0,243.0,55.0,14.0,1400000US49035113305,49,035,113305,0.0,131.0,18.0,0.0,0.0,25.0,187.0,6.0,0.0,62.0,41.0,50.0,0.0,0.0,28.0,79.0,26.0,0.0,17.0,0.0,0.0,0.0,0.0,36.0,49035113305,141500.0,9221.0,840.0,71.0,672.0,79.0,54.0,211.0,135.0,125.0,68.0,0.0,0.0,32.0,3.0,6.0,13.0,0.0,0.0,0.0,10.0,0.0,151.0,41.0,54.0,31.0,0.0,14.0,0.0,0.0,11.0,23.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,21187.0,49,035,113305
220,6011.0,1897.0,2107.0,42597.0,178100.0,56655.0,1100.0,68.0,3839.0,495.0,80.0,75.0,0.0,2410.0,0.0,27.0,584.0,1523.0,1067.0,25298.0,215.0,79.0,167.0,44.0,174.0,286.0,84.0,116.0,103.0,180.0,183.0,223.0,113.0,58.0,27.0,55.0,779.0,99.0,88.0,90.0,336.0,102.0,0.0,0.0,64.0,118.0,13.0,0.0,1400000US49035113306,49,035,113306,69.0,0.0,24.0,0.0,0.0,12.0,289.0,68.0,0.0,81.0,71.0,69.0,0.0,0.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113306,191100.0,9254.0,826.0,29.0,983.0,214.0,70.0,291.0,220.0,154.0,20.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,78.0,0.0,29.0,0.0,8.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25878.0,49,035,113306
221,6683.0,1819.0,1896.0,55875.0,110100.0,27534.0,1087.0,124.0,3756.0,192.0,78.0,0.0,0.0,1948.0,45.0,8.0,1251.0,645.0,940.0,26046.0,80.0,179.0,124.0,59.0,10.0,56.0,48.0,168.0,118.0,300.0,238.0,211.0,159.0,84.0,30.0,32.0,392.0,112.0,84.0,48.0,48.0,65.0,7.0,28.0,0.0,23.0,11.0,0.0,1400000US49035113307,49,035,113307,0.0,12.0,0.0,0.0,0.0,0.0,109.0,0.0,12.0,50.0,22.0,14.0,11.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113307,137400.0,24972.0,865.0,72.0,661.0,208.0,101.0,116.0,172.0,44.0,20.0,0.0,0.0,9.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21646.0,49,035,113307
222,5394.0,2049.0,1545.0,53949.0,168200.0,8025.0,1139.0,65.0,2757.0,356.0,63.0,5.0,0.0,1555.0,0.0,0.0,715.0,830.0,1114.0,28414.0,21.0,63.0,96.0,54.0,75.0,73.0,106.0,70.0,111.0,210.0,266.0,186.0,118.0,37.0,14.0,45.0,452.0,91.0,22.0,115.0,126.0,71.0,0.0,0.0,27.0,160.0,8.0,0.0,1400000US49035113308,49,035,113308,0.0,83.0,0.0,0.0,33.0,36.0,91.0,10.0,47.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113308,155700.0,6891.0,835.0,58.0,386.0,91.0,65.0,111.0,45.0,49.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22217.0,49,035,113308
223,4996.0,2583.0,1410.0,65300.0,221900.0,12292.0,867.0,127.0,3080.0,446.0,66.0,25.0,27.0,1420.0,18.0,10.0,905.0,505.0,991.0,27009.0,56.0,127.0,30.0,57.0,63.0,11.0,23.0,103.0,37.0,164.0,180.0,199.0,209.0,61.0,50.0,40.0,230.0,28.0,0.0,57.0,21.0,15.0,50.0,59.0,0.0,22.0,0.0,0.0,1400000US49035113309,49,035,113309,0.0,11.0,11.0,0.0,0.0,0.0,72.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,49035113309,179900.0,15120.0,831.0,92.0,376.0,117.0,71.0,102.0,74.0,12.0,0.0,0.0,0.0,182.0,86.0,41.0,36.0,0.0,8.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20516.0,49,035,113309
224,2792.0,1487.0,1062.0,53295.0,209900.0,14314.0,1267.0,139.0,2002.0,289.0,70.0,0.0,34.0,1132.0,30.0,3.0,570.0,492.0,1147.0,26837.0,51.0,41.0,48.0,64.0,51.0,48.0,60.0,8.0,69.0,136.0,156.0,138.0,114.0,38.0,27.0,13.0,235.0,72.0,0.0,45.0,56.0,11.0,26.0,15.0,10.0,169.0,0.0,0.0,1400000US49035113310,49,035,113310,4.0,77.0,80.0,8.0,0.0,0.0,133.0,17.0,18.0,14.0,84.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,49035113310,176300.0,15882.0,687.0,181.0,182.0,10.0,0.0,60.0,112.0,0.0,0.0,0.0,0.0,48.0,17.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,57.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21229.0,49,035,113310
225,6815.0,2385.0,1824.0,40505.0,188400.0,12307.0,892.0,40.0,3688.0,370.0,113.0,12.0,0.0,1915.0,0.0,21.0,1003.0,821.0,903.0,24273.0,80.0,75.0,133.0,129.0,117.0,156.0,202.0,127.0,79.0,168.0,137.0,241.0,35.0,80.0,65.0,0.0,394.0,41.0,70.0,114.0,108.0,37.0,0.0,0.0,24.0,40.0,10.0,13.0,1400000US49035113406,49,035,113406,9.0,0.0,8.0,0.0,0.0,0.0,124.0,19.0,47.0,0.0,46.0,12.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,49035113406,151500.0,8815.0,809.0,51.0,504.0,62.0,121.0,207.0,64.0,40.0,0.0,0.0,10.0,29.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18188.0,49,035,113406
226,9893.0,5208.0,2827.0,83369.0,245900.0,16609.0,1653.0,654.0,5846.0,881.0,67.0,78.0,68.0,3009.0,0.0,0.0,2590.0,237.0,1516.0,41165.0,53.0,24.0,66.0,56.0,74.0,78.0,63.0,56.0,155.0,240.0,268.0,649.0,548.0,244.0,198.0,55.0,319.0,83.0,0.0,11.0,0.0,189.0,22.0,14.0,0.0,28.0,15.0,0.0,1400000US49035113407,49,035,113407,0.0,13.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,46.0,63.0,67.0,26.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,49035113407,207000.0,10585.0,1509.0,561.0,1290.0,443.0,112.0,143.0,318.0,210.0,19.0,0.0,45.0,108.0,12.0,67.0,0.0,15.0,0.0,0.0,0.0,14.0,83.0,19.0,43.0,21.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,25763.0,49,035,113407
227,6501.0,3778.0,1679.0,69882.0,216600.0,7984.0,1379.0,316.0,3697.0,420.0,71.0,12.0,0.0,1753.0,0.0,13.0,1408.0,271.0,1205.0,27727.0,31.0,18.0,0.0,45.0,94.0,14.0,135.0,30.0,56.0,204.0,253.0,377.0,238.0,65.0,91.0,28.0,450.0,49.0,33.0,95.0,120.0,104.0,31.0,0.0,18.0,72.0,39.0,0.0,1400000US49035113408,49,035,113408,0.0,33.0,0.0,0.0,0.0,0.0,64.0,6.0,32.0,12.0,0.0,7.0,7.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,49035113408,170500.0,7260.0,1122.0,167.0,240.0,89.0,10.0,78.0,11.0,52.0,0.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25643.0,49,035,113408
228,5043.0,2845.0,1358.0,74036.0,233400.0,11063.0,1235.0,177.0,2985.0,386.0,84.0,27.0,14.0,1358.0,12.0,0.0,1149.0,209.0,1270.0,30009.0,49.0,29.0,26.0,48.0,7.0,67.0,19.0,49.0,35.0,117.0,260.0,294.0,159.0,35.0,117.0,47.0,324.0,14.0,20.0,29.0,105.0,38.0,37.0,62.0,19.0,44.0,10.0,0.0,1400000US49035113409,49,035,113409,13.0,10.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,74.0,36.0,6.0,19.0,0.0,13.0,0.0,0.0,0.0,49035113409,174000.0,7893.0,841.0,206.0,524.0,111.0,0.0,171.0,122.0,56.0,32.0,0.0,32.0,23.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24846.0,49,035,113409
229,6821.0,3083.0,1665.0,68082.0,209300.0,15712.0,1054.0,555.0,3852.0,484.0,84.0,15.0,0.0,1823.0,15.0,11.0,1378.0,287.0,1117.0,26584.0,7.0,53.0,35.0,73.0,113.0,90.0,65.0,62.0,79.0,138.0,246.0,308.0,207.0,90.0,72.0,27.0,279.0,154.0,29.0,71.0,12.0,0.0,13.0,0.0,0.0,81.0,5.0,0.0,1400000US49035113410,49,035,113410,0.0,10.0,61.0,5.0,0.0,0.0,32.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,49035113410,173300.0,7945.0,881.0,298.0,454.0,111.0,38.0,136.0,65.0,70.0,26.0,0.0,8.0,70.0,28.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,9.0,17.0,28.0,44.0,0.0,0.0,0.0,32.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,23673.0,49,035,113410
230,3045.0,1621.0,758.0,83500.0,249200.0,14731.0,1909.0,328.0,1987.0,311.0,75.0,7.0,10.0,765.0,0.0,21.0,706.0,52.0,1332.0,26931.0,8.0,6.0,39.0,6.0,24.0,24.0,26.0,13.0,11.0,28.0,89.0,249.0,99.0,54.0,71.0,11.0,190.0,50.0,0.0,52.0,27.0,40.0,6.0,8.0,7.0,31.0,0.0,0.0,1400000US49035113411,49,035,113411,15.0,16.0,0.0,0.0,0.0,0.0,46.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113411,211500.0,9308.0,1254.0,982.0,95.0,17.0,14.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28438.0,49,035,113411
231,3126.0,1216.0,720.0,84792.0,253100.0,14470.0,1443.0,115.0,1797.0,165.0,71.0,16.0,14.0,740.0,17.0,0.0,639.0,81.0,1473.0,28116.0,6.0,0.0,6.0,22.0,12.0,17.0,13.0,9.0,32.0,95.0,62.0,173.0,129.0,55.0,66.0,23.0,291.0,66.0,14.0,88.0,41.0,35.0,39.0,0.0,8.0,25.0,0.0,0.0,1400000US49035113412,49,035,113412,0.0,0.0,6.0,4.0,0.0,15.0,30.0,0.0,0.0,13.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113412,187100.0,8270.0,1439.0,125.0,184.0,16.0,13.0,50.0,0.0,64.0,23.0,0.0,18.0,31.0,9.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29024.0,49,035,113412
232,5652.0,3997.0,1573.0,68281.0,224800.0,15487.0,941.0,298.0,3387.0,324.0,118.0,0.0,6.0,1614.0,8.0,125.0,1172.0,401.0,1083.0,27994.0,71.0,64.0,53.0,7.0,67.0,54.0,15.0,130.0,49.0,113.0,250.0,300.0,206.0,92.0,66.0,36.0,264.0,51.0,29.0,78.0,46.0,19.0,17.0,0.0,24.0,121.0,26.0,0.0,1400000US49035113413,49,035,113413,55.0,13.0,0.0,27.0,0.0,0.0,17.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,49035113413,195100.0,12238.0,1254.0,295.0,442.0,24.0,45.0,65.0,73.0,152.0,73.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,30038.0,49,035,113413
233,6552.0,4067.0,1950.0,59472.0,220100.0,16138.0,1010.0,113.0,4391.0,377.0,186.0,36.0,5.0,1950.0,0.0,0.0,1432.0,518.0,1160.0,29175.0,70.0,46.0,44.0,112.0,80.0,98.0,110.0,60.0,111.0,259.0,225.0,303.0,193.0,157.0,58.0,24.0,331.0,39.0,14.0,45.0,104.0,43.0,71.0,0.0,15.0,49.0,0.0,18.0,1400000US49035113505,49,035,113505,0.0,0.0,31.0,0.0,0.0,0.0,99.0,8.0,28.0,17.0,0.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113505,179700.0,7328.0,855.0,45.0,469.0,96.0,7.0,103.0,88.0,144.0,7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,69.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25701.0,49,035,113505
234,7096.0,3301.0,2233.0,60063.0,-666666666.0,-222222222.0,1202.0,89.0,4287.0,432.0,178.0,0.0,30.0,2386.0,0.0,27.0,1471.0,762.0,1022.0,31587.0,43.0,45.0,6.0,128.0,26.0,242.0,142.0,110.0,84.0,288.0,283.0,373.0,252.0,138.0,58.0,15.0,848.0,27.0,64.0,140.0,263.0,214.0,29.0,75.0,36.0,42.0,0.0,16.0,1400000US49035113509,49,035,113509,0.0,14.0,12.0,0.0,0.0,0.0,172.0,20.0,0.0,30.0,0.0,35.0,37.0,0.0,50.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113509,60500.0,39532.0,887.0,40.0,692.0,226.0,52.0,153.0,108.0,107.0,36.0,0.0,10.0,52.0,19.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,28.0,7.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,79.0,0.0,29.0,32.0,9.0,0.0,9.0,0.0,0.0,22610.0,49,035,113509
235,3411.0,2627.0,1050.0,73625.0,226000.0,9398.0,1625.0,1088.0,2331.0,402.0,152.0,7.0,0.0,1066.0,0.0,0.0,986.0,64.0,1115.0,27625.0,28.0,41.0,65.0,12.0,8.0,27.0,24.0,76.0,69.0,49.0,159.0,172.0,132.0,107.0,66.0,15.0,296.0,58.0,0.0,28.0,25.0,89.0,52.0,0.0,44.0,39.0,0.0,39.0,1400000US49035113510,49,035,113510,0.0,0.0,0.0,0.0,0.0,0.0,103.0,66.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113510,190700.0,13977.0,1145.0,468.0,147.0,31.0,18.0,56.0,16.0,13.0,13.0,0.0,0.0,59.0,34.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24656.0,49,035,113510
236,3708.0,2580.0,1210.0,69286.0,226800.0,12186.0,1050.0,116.0,2410.0,408.0,140.0,7.0,0.0,1288.0,6.0,0.0,883.0,327.0,1140.0,31005.0,49.0,28.0,37.0,75.0,10.0,22.0,11.0,70.0,62.0,124.0,134.0,197.0,178.0,88.0,100.0,25.0,58.0,2.0,9.0,0.0,0.0,16.0,21.0,0.0,10.0,74.0,0.0,0.0,1400000US49035113511,49,035,113511,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113511,189100.0,8502.0,966.0,135.0,382.0,187.0,22.0,70.0,32.0,57.0,7.0,0.0,7.0,41.0,10.0,21.0,0.0,6.0,0.0,4.0,0.0,0.0,69.0,56.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25474.0,49,035,113511
237,3727.0,2043.0,1754.0,44548.0,143200.0,10829.0,991.0,43.0,2542.0,437.0,153.0,27.0,0.0,1839.0,5.0,7.0,426.0,1328.0,975.0,30825.0,134.0,80.0,72.0,49.0,184.0,95.0,115.0,167.0,116.0,153.0,224.0,198.0,93.0,26.0,48.0,0.0,608.0,167.0,51.0,50.0,217.0,84.0,15.0,8.0,16.0,103.0,22.0,6.0,1400000US49035113512,49,035,113512,28.0,0.0,30.0,17.0,0.0,0.0,157.0,0.0,42.0,0.0,19.0,86.0,0.0,0.0,10.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,49035113512,125300.0,9460.0,855.0,49.0,994.0,211.0,109.0,122.0,372.0,121.0,0.0,59.0,0.0,146.0,37.0,34.0,8.0,56.0,0.0,0.0,0.0,11.0,40.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,12.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25955.0,49,035,113512
238,6048.0,3796.0,2021.0,59639.0,254500.0,15610.0,987.0,40.0,4115.0,941.0,157.0,15.0,0.0,2153.0,27.0,13.0,1168.0,853.0,994.0,31939.0,0.0,19.0,111.0,119.0,97.0,33.0,115.0,207.0,108.0,209.0,366.0,297.0,151.0,81.0,49.0,59.0,622.0,43.0,114.0,109.0,95.0,172.0,20.0,24.0,45.0,27.0,14.0,0.0,1400000US49035113513,49,035,113513,0.0,0.0,0.0,0.0,13.0,0.0,122.0,14.0,0.0,36.0,0.0,31.0,33.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035113513,189000.0,10045.0,852.0,41.0,421.0,136.0,51.0,35.0,75.0,51.0,17.0,10.0,46.0,63.0,22.0,0.0,32.0,0.0,9.0,0.0,0.0,0.0,23.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24414.0,49,035,113513
239,6496.0,2914.0,2547.0,40985.0,40700.0,11825.0,1051.0,47.0,3950.0,739.0,134.0,18.0,11.0,2625.0,106.0,0.0,964.0,1583.0,1008.0,30356.0,190.0,61.0,244.0,143.0,195.0,126.0,255.0,168.0,68.0,342.0,200.0,364.0,101.0,37.0,42.0,11.0,471.0,111.0,71.0,186.0,33.0,0.0,40.0,13.0,17.0,58.0,0.0,14.0,1400000US49035113514,49,035,113514,13.0,13.0,18.0,0.0,0.0,0.0,185.0,0.0,34.0,24.0,0.0,0.0,75.0,0.0,52.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,49035113514,25500.0,8152.0,857.0,35.0,666.0,110.0,168.0,278.0,94.0,0.0,0.0,11.0,5.0,84.0,19.0,21.0,31.0,13.0,0.0,0.0,0.0,0.0,203.0,88.0,14.0,47.0,33.0,0.0,11.0,0.0,10.0,25.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,19388.0,49,035,113514
