,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
272,8012.0,2942.0,2111.0,69596.0,193300.0,12452.0,1353.0,76.0,4708.0,608.0,151.0,46.0,18.0,2158.0,0.0,8.0,1213.0,898.0,1340.0,27999.0,28.0,20.0,66.0,37.0,141.0,122.0,104.0,89.0,55.0,208.0,334.0,473.0,211.0,95.0,87.0,41.0,1049.0,187.0,21.0,378.0,194.0,173.0,7.0,29.0,60.0,139.0,7.0,28.0,1400000US49035114500,49,035,114500,28.0,0.0,41.0,0.0,0.0,35.0,143.0,3.0,43.0,0.0,14.0,50.0,33.0,0.0,0.0,87.0,0.0,0.0,0.0,45.0,28.0,14.0,0.0,0.0,49035114500,172700.0,6105.0,1181.0,134.0,623.0,124.0,85.0,159.0,88.0,90.0,53.0,24.0,0.0,29.0,14.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,25415.0,49,035,114500
273,7043.0,6316.0,2073.0,92472.0,353900.0,18609.0,1593.0,232.0,4593.0,777.0,378.0,100.0,63.0,2094.0,0.0,92.0,1936.0,137.0,1716.0,35144.0,0.0,0.0,0.0,35.0,65.0,37.0,24.0,19.0,161.0,163.0,237.0,345.0,308.0,198.0,212.0,269.0,245.0,29.0,21.0,38.0,100.0,12.0,0.0,30.0,15.0,96.0,4.0,0.0,1400000US49035114600,49,035,114600,21.0,0.0,18.0,21.0,0.0,32.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035114600,303600.0,17836.0,1097.0,658.0,295.0,23.0,15.0,51.0,63.0,63.0,53.0,11.0,16.0,103.0,25.0,13.0,19.0,0.0,32.0,0.0,14.0,0.0,37.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,8.0,36.0,10.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,31025.0,49,035,114600
274,4558.0,2327.0,1449.0,63275.0,184200.0,11607.0,917.0,136.0,2886.0,479.0,92.0,0.0,25.0,1557.0,18.0,36.0,1314.0,135.0,1031.0,29375.0,17.0,34.0,44.0,42.0,57.0,115.0,49.0,88.0,65.0,156.0,261.0,185.0,195.0,102.0,39.0,0.0,214.0,26.0,28.0,24.0,40.0,33.0,54.0,9.0,0.0,23.0,0.0,0.0,1400000US49035114700,49,035,114700,0.0,0.0,12.0,0.0,11.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035114700,166300.0,7992.0,1004.0,246.0,141.0,21.0,39.0,36.0,27.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23084.0,49,035,114700
275,3655.0,3019.0,1198.0,203194.0,822500.0,52500.0,-666666666.0,-222222222.0,2499.0,657.0,383.0,493.0,341.0,1317.0,26.0,246.0,1134.0,64.0,2125.0,62500.0,64.0,0.0,8.0,0.0,0.0,18.0,22.0,0.0,0.0,26.0,48.0,43.0,84.0,149.0,132.0,604.0,220.0,48.0,9.0,23.0,37.0,2.0,25.0,10.0,66.0,22.0,3.0,7.0,1400000US49035114800,49,035,114800,12.0,0.0,0.0,0.0,0.0,0.0,100.0,56.0,9.0,9.0,4.0,1.0,0.0,0.0,21.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,49035114800,695300.0,46718.0,2001.0,-333333333.0,252.0,115.0,37.0,10.0,14.0,0.0,0.0,0.0,76.0,126.0,50.0,0.0,12.0,0.0,0.0,6.0,0.0,58.0,209.0,144.0,7.0,13.0,4.0,14.0,0.0,12.0,15.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45250.0,49,035,114800
276,13203.0,10868.0,3244.0,108750.0,412000.0,25493.0,1352.0,427.0,6718.0,1877.0,508.0,261.0,44.0,3479.0,0.0,0.0,3047.0,197.0,1825.0,45925.0,0.0,35.0,0.0,0.0,47.0,73.0,72.0,0.0,95.0,76.0,393.0,550.0,679.0,417.0,288.0,519.0,522.0,21.0,0.0,17.0,176.0,125.0,67.0,16.0,100.0,240.0,17.0,0.0,1400000US49035115106,49,035,115106,25.0,65.0,35.0,17.0,34.0,47.0,100.0,39.0,0.0,0.0,0.0,0.0,12.0,15.0,34.0,81.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,49035115106,343800.0,20156.0,1593.0,315.0,509.0,43.0,100.0,80.0,48.0,67.0,26.0,12.0,133.0,87.0,9.0,14.0,23.0,0.0,24.0,0.0,0.0,17.0,198.0,37.0,27.0,29.0,9.0,42.0,0.0,0.0,54.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,38537.0,49,035,115106
277,9569.0,7283.0,2613.0,98646.0,353600.0,8063.0,1231.0,95.0,4957.0,973.0,543.0,97.0,25.0,2719.0,0.0,11.0,1868.0,745.0,1610.0,38349.0,65.0,29.0,9.0,30.0,37.0,138.0,113.0,141.0,78.0,188.0,168.0,317.0,452.0,216.0,333.0,299.0,787.0,151.0,0.0,108.0,190.0,157.0,89.0,0.0,92.0,276.0,110.0,11.0,1400000US49035115209,49,035,115209,39.0,0.0,65.0,20.0,0.0,31.0,212.0,78.0,0.0,29.0,35.0,0.0,22.0,0.0,48.0,32.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,10.0,49035115209,319500.0,15400.0,1094.0,89.0,444.0,128.0,65.0,137.0,57.0,30.0,15.0,0.0,12.0,170.0,51.0,0.0,110.0,0.0,9.0,0.0,0.0,0.0,85.0,18.0,10.0,11.0,0.0,0.0,0.0,0.0,46.0,29.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,27396.0,49,035,115209
278,0.0,0.0,0.0,-666666666.0,-666666666.0,-222222222.0,-666666666.0,-222222222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000US49035980000,49,035,980000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49035980000,-666666666.0,-222222222.0,-666666666.0,-222222222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,49,035,980000
279,2384.0,2072.0,729.0,67153.0,241200.0,21477.0,938.0,52.0,1285.0,207.0,50.0,2.0,2.0,931.0,47.0,232.0,532.0,197.0,989.0,31768.0,28.0,0.0,21.0,43.0,37.0,36.0,29.0,13.0,13.0,97.0,96.0,119.0,94.0,22.0,75.0,6.0,49.0,14.0,0.0,12.0,5.0,11.0,3.0,4.0,0.0,56.0,19.0,0.0,1400000US49043964101,49,043,964101,21.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964101,192600.0,35553.0,747.0,181.0,54.0,7.0,31.0,0.0,8.0,8.0,0.0,0.0,0.0,34.0,10.0,0.0,3.0,18.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30570.0,49,043,964101
280,3171.0,2843.0,1008.0,87273.0,350200.0,33563.0,1522.0,607.0,2020.0,414.0,129.0,40.0,29.0,1523.0,35.0,114.0,936.0,72.0,1389.0,32500.0,37.0,4.0,8.0,26.0,10.0,16.0,42.0,35.0,21.0,62.0,156.0,207.0,110.0,65.0,67.0,142.0,103.0,22.0,9.0,11.0,0.0,12.0,11.0,11.0,27.0,8.0,8.0,0.0,1400000US49043964102,49,043,964102,0.0,0.0,0.0,0.0,0.0,0.0,67.0,29.0,0.0,10.0,0.0,0.0,10.0,0.0,18.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,49043964102,253700.0,22586.0,860.0,363.0,101.0,0.0,0.0,78.0,0.0,8.0,15.0,0.0,0.0,152.0,23.0,45.0,15.0,0.0,16.0,39.0,0.0,14.0,67.0,18.0,0.0,0.0,21.0,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26721.0,49,043,964102
281,4121.0,3404.0,1420.0,76313.0,349000.0,27751.0,983.0,136.0,2487.0,522.0,243.0,29.0,22.0,1801.0,45.0,83.0,1090.0,330.0,1219.0,35482.0,40.0,42.0,47.0,70.0,32.0,32.0,40.0,38.0,49.0,172.0,127.0,302.0,130.0,126.0,83.0,90.0,136.0,7.0,28.0,14.0,24.0,26.0,15.0,17.0,5.0,124.0,20.0,8.0,1400000US49043964201,49,043,964201,0.0,17.0,49.0,23.0,4.0,3.0,36.0,3.0,0.0,18.0,0.0,4.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,49043964201,295800.0,44874.0,909.0,169.0,128.0,27.0,12.0,50.0,0.0,17.0,6.0,16.0,0.0,45.0,9.0,18.0,12.0,0.0,4.0,2.0,0.0,0.0,72.0,27.0,0.0,0.0,18.0,0.0,24.0,3.0,0.0,28.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,25268.0,49,043,964201
282,2990.0,2591.0,1057.0,70313.0,300200.0,24534.0,981.0,203.0,2017.0,463.0,140.0,25.0,7.0,1251.0,42.0,180.0,789.0,268.0,1151.0,33878.0,34.0,43.0,33.0,61.0,27.0,40.0,19.0,40.0,15.0,125.0,130.0,153.0,143.0,131.0,13.0,50.0,73.0,16.0,4.0,21.0,9.0,2.0,0.0,10.0,11.0,48.0,5.0,0.0,1400000US49043964202,49,043,964202,0.0,8.0,18.0,16.0,0.0,1.0,28.0,6.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,49043964202,285800.0,26029.0,893.0,202.0,86.0,5.0,13.0,24.0,27.0,10.0,7.0,0.0,0.0,80.0,0.0,0.0,74.0,6.0,0.0,0.0,0.0,0.0,63.0,46.0,0.0,0.0,4.0,0.0,2.0,0.0,11.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,30000.0,49,043,964202
283,107.0,107.0,42.0,43654.0,132500.0,20727.0,-666666666.0,-222222222.0,107.0,17.0,0.0,0.0,0.0,2029.0,45.0,12.0,29.0,13.0,692.0,-666666666.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000US49043964203,49,043,964203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964203,-666666666.0,-222222222.0,-666666666.0,-222222222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27222.0,49,043,964203
284,3023.0,2690.0,1003.0,175341.0,796900.0,48580.0,2790.0,213.0,1962.0,685.0,464.0,228.0,154.0,1169.0,0.0,0.0,960.0,43.0,2799.0,56625.0,18.0,6.0,0.0,14.0,16.0,4.0,3.0,17.0,7.0,17.0,20.0,100.0,69.0,143.0,164.0,405.0,112.0,23.0,7.0,0.0,9.0,9.0,13.0,11.0,40.0,167.0,7.0,36.0,1400000US49043964303,49,043,964303,9.0,30.0,38.0,25.0,22.0,0.0,124.0,10.0,0.0,36.0,15.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964303,733000.0,75312.0,1972.0,384.0,74.0,0.0,0.0,16.0,0.0,21.0,18.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,59569.0,49,043,964303
285,5203.0,4290.0,1894.0,108938.0,613100.0,26901.0,1199.0,183.0,3661.0,1363.0,607.0,201.0,150.0,2119.0,0.0,0.0,1566.0,328.0,1934.0,51553.0,113.0,0.0,29.0,15.0,44.0,43.0,25.0,0.0,28.0,127.0,168.0,234.0,258.0,153.0,214.0,443.0,178.0,14.0,13.0,47.0,17.0,0.0,21.0,0.0,66.0,147.0,34.0,0.0,1400000US49043964304,49,043,964304,0.0,20.0,36.0,44.0,6.0,7.0,139.0,44.0,0.0,7.0,24.0,21.0,10.0,10.0,23.0,77.0,18.0,0.0,0.0,40.0,11.0,0.0,0.0,8.0,49043964304,476400.0,37412.0,1653.0,467.0,35.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,134.0,57.0,7.0,0.0,0.0,0.0,29.0,0.0,41.0,166.0,29.0,18.0,0.0,0.0,38.0,0.0,0.0,81.0,73.0,16.0,3.0,27.0,0.0,0.0,0.0,13.0,14.0,53854.0,49,043,964304
286,2215.0,1728.0,940.0,75595.0,794600.0,197064.0,1359.0,73.0,1447.0,617.0,234.0,88.0,15.0,2902.0,0.0,0.0,513.0,427.0,1489.0,39303.0,81.0,0.0,5.0,5.0,74.0,63.0,22.0,54.0,51.0,52.0,58.0,71.0,76.0,77.0,40.0,211.0,176.0,24.0,6.0,22.0,15.0,46.0,27.0,0.0,36.0,38.0,4.0,0.0,1400000US49043964305,49,043,964305,0.0,30.0,0.0,0.0,0.0,4.0,120.0,11.0,2.0,7.0,13.0,10.0,23.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964305,478000.0,353439.0,948.0,62.0,110.0,0.0,64.0,22.0,0.0,0.0,8.0,0.0,16.0,33.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,4.0,145.0,11.0,0.0,25.0,46.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35062.0,49,043,964305
287,3361.0,2800.0,1241.0,119917.0,565400.0,87727.0,2004.0,393.0,2266.0,908.0,206.0,213.0,67.0,1793.0,0.0,0.0,1060.0,181.0,1845.0,55098.0,16.0,0.0,19.0,12.0,11.0,16.0,19.0,7.0,18.0,36.0,169.0,202.0,116.0,150.0,193.0,257.0,123.0,17.0,0.0,0.0,0.0,17.0,35.0,0.0,54.0,122.0,21.0,0.0,1400000US49043964306,49,043,964306,0.0,9.0,23.0,0.0,21.0,48.0,69.0,20.0,0.0,10.0,9.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964306,463500.0,100212.0,1549.0,429.0,117.0,11.0,6.0,0.0,6.0,0.0,88.0,0.0,6.0,71.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,57.0,97.0,0.0,0.0,34.0,24.0,27.0,0.0,0.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41333.0,49,043,964306
288,4964.0,4728.0,1790.0,158984.0,774600.0,47901.0,2014.0,490.0,3321.0,1418.0,691.0,221.0,120.0,2164.0,0.0,8.0,1480.0,310.0,2311.0,62926.0,91.0,13.0,0.0,22.0,17.0,35.0,23.0,15.0,24.0,92.0,117.0,175.0,107.0,106.0,376.0,577.0,193.0,28.0,11.0,0.0,9.0,35.0,15.0,20.0,75.0,21.0,0.0,0.0,1400000US49043964307,49,043,964307,0.0,6.0,0.0,0.0,0.0,15.0,212.0,36.0,16.0,0.0,0.0,14.0,25.0,0.0,121.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,49043964307,637800.0,38830.0,2001.0,-333333333.0,110.0,0.0,0.0,27.0,12.0,8.0,0.0,0.0,63.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,82.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53568.0,49,043,964307
289,3481.0,3045.0,1317.0,147375.0,1109900.0,119039.0,2467.0,2120.0,2538.0,1050.0,603.0,212.0,74.0,1942.0,6.0,11.0,1094.0,223.0,2107.0,65902.0,54.0,28.0,31.0,37.0,7.0,48.0,22.0,8.0,0.0,39.0,24.0,73.0,145.0,143.0,107.0,551.0,305.0,79.0,0.0,24.0,35.0,16.0,83.0,23.0,45.0,9.0,0.0,0.0,1400000US49043964308,49,043,964308,0.0,9.0,0.0,0.0,0.0,0.0,194.0,62.0,0.0,24.0,0.0,40.0,7.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964308,870000.0,135587.0,2001.0,-333333333.0,405.0,163.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,58.0,14.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17063.0,49,043,964308
290,1715.0,1534.0,710.0,87813.0,1561400.0,222907.0,1387.0,90.0,1252.0,586.0,139.0,54.0,15.0,2734.0,12.0,108.0,361.0,349.0,1445.0,34364.0,21.0,48.0,36.0,21.0,6.0,37.0,24.0,13.0,18.0,30.0,64.0,91.0,42.0,24.0,49.0,186.0,174.0,23.0,33.0,6.0,19.0,21.0,24.0,0.0,48.0,0.0,0.0,0.0,1400000US49043964401,49,043,964401,0.0,0.0,0.0,0.0,0.0,0.0,106.0,41.0,0.0,48.0,0.0,0.0,6.0,0.0,11.0,100.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964401,885400.0,341496.0,1106.0,245.0,32.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,9.0,0.0,20.0,15.0,29.0,4.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,36729.0,49,043,964401
291,3776.0,2400.0,1404.0,87598.0,632200.0,103325.0,1224.0,167.0,2481.0,862.0,146.0,64.0,53.0,5375.0,0.0,138.0,683.0,721.0,1311.0,35117.0,131.0,52.0,25.0,9.0,15.0,58.0,81.0,33.0,0.0,57.0,152.0,211.0,214.0,29.0,162.0,175.0,120.0,15.0,0.0,0.0,19.0,63.0,23.0,0.0,0.0,29.0,0.0,0.0,1400000US49043964402,49,043,964402,8.0,21.0,0.0,0.0,0.0,0.0,130.0,8.0,20.0,20.0,0.0,24.0,0.0,0.0,58.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49043964402,624200.0,49289.0,1300.0,109.0,250.0,1.0,15.0,46.0,66.0,63.0,0.0,35.0,24.0,126.0,11.0,19.0,50.0,25.0,0.0,0.0,0.0,21.0,41.0,0.0,2.0,22.0,0.0,0.0,17.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27484.0,49,043,964402
292,1813.0,630.0,669.0,43359.0,35600.0,16916.0,592.0,50.0,975.0,137.0,18.0,6.0,0.0,1152.0,66.0,87.0,118.0,551.0,566.0,23750.0,58.0,29.0,72.0,53.0,46.0,33.0,29.0,25.0,34.0,55.0,83.0,50.0,15.0,58.0,8.0,21.0,93.0,23.0,15.0,39.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,9.0,1400000US49045130600,49,045,130600,8.0,0.0,5.0,5.0,0.0,0.0,97.0,21.0,0.0,8.0,15.0,7.0,31.0,0.0,15.0,57.0,35.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,49045130600,116000.0,12895.0,571.0,78.0,76.0,19.0,2.0,27.0,28.0,0.0,0.0,0.0,0.0,80.0,14.0,12.0,1.0,27.0,1.0,10.0,0.0,15.0,299.0,71.0,52.0,120.0,16.0,11.0,17.0,0.0,12.0,65.0,2.0,2.0,48.0,8.0,5.0,0.0,0.0,0.0,21476.0,49,045,130600
293,4267.0,3796.0,1151.0,91189.0,272800.0,29685.0,1077.0,264.0,2371.0,314.0,208.0,32.0,0.0,1176.0,22.0,107.0,1074.0,77.0,1386.0,36556.0,28.0,36.0,0.0,24.0,11.0,10.0,9.0,50.0,33.0,112.0,82.0,274.0,171.0,163.0,102.0,46.0,150.0,43.0,8.0,8.0,8.0,27.0,10.0,5.0,41.0,141.0,0.0,32.0,1400000US49045130701,49,045,130701,25.0,0.0,35.0,31.0,11.0,7.0,21.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49045130701,234200.0,16440.0,1444.0,1000.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,176.0,47.0,22.0,42.0,0.0,20.0,0.0,0.0,45.0,31.0,4.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30893.0,49,045,130701
294,16981.0,14625.0,4531.0,89473.0,242700.0,7716.0,1520.0,200.0,8948.0,2246.0,573.0,137.0,137.0,4641.0,0.0,103.0,3945.0,586.0,1493.0,42088.0,33.0,39.0,49.0,12.0,15.0,106.0,87.0,119.0,99.0,309.0,437.0,1415.0,725.0,485.0,438.0,163.0,762.0,20.0,71.0,40.0,177.0,182.0,203.0,36.0,33.0,567.0,127.0,0.0,1400000US49045130702,49,045,130702,73.0,103.0,0.0,54.0,136.0,74.0,150.0,19.0,31.0,21.0,17.0,0.0,41.0,0.0,21.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49045130702,224100.0,6593.0,1321.0,62.0,441.0,93.0,30.0,91.0,80.0,32.0,95.0,20.0,0.0,400.0,45.0,122.0,40.0,34.0,41.0,33.0,18.0,67.0,82.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,61.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,39305.0,49,045,130702
295,8100.0,7271.0,2479.0,72604.0,257000.0,17927.0,917.0,92.0,4841.0,804.0,349.0,13.0,21.0,2747.0,23.0,143.0,2096.0,383.0,1265.0,37670.0,17.0,119.0,16.0,48.0,58.0,127.0,97.0,92.0,147.0,208.0,368.0,420.0,272.0,216.0,205.0,69.0,546.0,99.0,3.0,47.0,118.0,115.0,38.0,16.0,110.0,140.0,37.0,25.0,1400000US49045130703,49,045,130703,7.0,19.0,20.0,15.0,17.0,0.0,190.0,27.0,71.0,27.0,34.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49045130703,231800.0,16427.0,667.0,85.0,165.0,23.0,6.0,32.0,5.0,37.0,49.0,0.0,13.0,92.0,37.0,2.0,0.0,14.0,8.0,13.0,4.0,14.0,116.0,25.0,25.0,18.0,0.0,26.0,0.0,0.0,22.0,11.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,33869.0,49,045,130703
296,5511.0,4894.0,1732.0,70132.0,203600.0,23894.0,791.0,126.0,3249.0,478.0,259.0,46.0,10.0,1814.0,77.0,154.0,1290.0,442.0,1031.0,31010.0,117.0,74.0,49.0,73.0,103.0,62.0,41.0,69.0,82.0,95.0,192.0,170.0,234.0,200.0,108.0,63.0,232.0,60.0,0.0,64.0,16.0,8.0,55.0,0.0,29.0,255.0,38.0,29.0,1400000US49045130800,49,045,130800,55.0,31.0,56.0,0.0,0.0,46.0,100.0,50.0,13.0,15.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49045130800,167000.0,11203.0,696.0,128.0,133.0,35.0,0.0,45.0,16.0,15.0,10.0,0.0,12.0,127.0,30.0,0.0,17.0,0.0,34.0,46.0,0.0,0.0,117.0,61.0,0.0,33.0,7.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24006.0,49,045,130800
